session_id,date,hub_id,vehicle_id,duration_minutes,kwh_delivered,platform_logged,asset_monitor_flag,cost_gbp
CH001313,2026-02-06,H019C,V0048,189,39.66,1,1,13.48
CH001314,2026-02-06,H035C,V0219,130,1.69,1,0,0.57
CH001315,2026-02-06,H020C,V0179,76,56.33,1,1,19.15
CH001316,2026-02-06,H031C,V0105,140,18.92,1,1,6.43
CH001317,2026-02-06,H035C,V0017,78,10.77,1,1,3.66
CH001318,2026-02-06,H026C,V0179,167,56.95,1,1,19.36
CH001319,2026-02-06,H019C,V0337,175,12.82,1,1,4.36
CH001320,2026-02-06,H017C,V0079,158,35.45,1,1,12.05
CH001321,2026-02-06,H017C,V0103,92,45.41,1,1,15.44
CH001322,2026-02-06,H035C,V0233,79,36.91,1,1,12.55
CH001323,2026-02-06,H012C,V0153,167,20.94,1,1,7.12
CH001324,2026-02-06,H031C,V0392,141,13.95,1,1,4.74
CH001325,2026-02-06,H011C,V0230,158,0.33,1,0,0.11
CH001326,2026-02-06,H018C,V0133,68,21.31,1,1,7.25
CH001327,2026-02-06,H003C,V0185,137,49.64,1,1,16.88
CH001328,2026-02-06,H016C,V0089,147,21.39,1,1,7.27
CH001329,2026-02-06,H018C,V0341,150,25.28,1,1,8.6
CH001330,2026-02-06,H003C,V0239,227,31.03,1,1,10.55
CH001331,2026-02-06,H019C,V0073,214,0.5,1,0,0.17
CH001332,2026-02-06,H028C,V0261,74,55.37,1,1,18.83
CH001333,2026-02-06,H026C,V0335,147,25.54,1,1,8.68
CH001334,2026-02-06,H031C,V0148,124,58.82,1,1,20.0
CH001335,2026-02-06,H031C,V0109,100,33.19,1,1,11.28
CH001336,2026-02-06,H024C,V0351,211,26.41,1,1,8.98
CH001337,2026-02-06,H032C,V0358,142,16.62,1,1,5.65
CH001338,2026-02-06,H003C,V0103,192,59.6,1,1,20.26
CH001339,2026-02-06,H030C,V0175,78,45.64,1,1,15.52
CH001340,2026-02-06,H031C,V0362,192,27.91,1,1,9.49
CH001341,2026-02-06,H021C,V0112,97,23.44,1,1,7.97
CH001342,2026-02-06,H018C,V0090,168,52.45,1,1,17.83
CH001343,2026-02-06,H018C,V0250,230,46.39,1,1,15.77
CH001344,2026-02-06,H010C,V0346,194,0.45,1,0,0.15
CH001345,2026-02-06,H024C,V0163,68,24.94,1,1,8.48
CH001346,2026-02-06,H018C,V0019,60,36.33,1,1,12.35
CH001347,2026-02-06,H016C,V0188,203,14.94,1,1,5.08
CH001348,2026-02-06,H010C,V0334,30,47.64,1,1,16.2
CH001349,2026-02-06,H028C,V0216,206,35.6,1,1,12.1
CH001350,2026-02-06,H013C,V0002,30,53.67,1,1,18.25
CH001351,2026-02-06,H006C,V0316,33,35.94,1,1,12.22
CH001352,2026-02-07,H030C,V0332,142,1.63,1,0,0.55
CH001353,2026-02-07,H030C,V0133,139,9.11,1,1,3.1
CH001354,2026-02-07,H016C,V0063,211,45.31,1,1,15.41
CH001355,2026-02-07,H028C,V0209,199,24.01,1,1,8.16
CH001356,2026-02-07,H023C,V0091,152,38.15,1,1,12.97
CH001357,2026-02-07,H016C,V0112,44,50.76,1,1,17.26
CH001358,2026-02-07,H035C,V0298,225,48.92,1,1,16.63
CH001359,2026-02-07,H031C,V0264,216,53.41,1,1,18.16
CH001360,2026-02-07,H020C,V0274,225,34.84,1,1,11.85
CH001361,2026-02-07,H020C,V0215,35,17.72,1,1,6.02
CH001362,2026-02-07,H021C,V0178,121,0.47,1,0,0.16
CH001363,2026-02-07,H023C,V0245,133,19.95,1,1,6.78
CH001364,2026-02-07,H028C,V0253,169,7.9,1,1,2.69
CH001365,2026-02-07,H030C,V0106,31,15.04,1,1,5.11
CH001366,2026-02-07,H023C,V0007,128,18.46,1,1,6.28
CH001367,2026-02-07,H021C,V0288,75,50.73,1,1,17.25
CH001368,2026-02-07,H010C,V0188,22,39.24,1,1,13.34
CH001369,2026-02-07,H034C,V0355,214,56.51,1,1,19.21
CH001370,2026-02-07,H032C,V0008,120,28.12,1,1,9.56
CH001371,2026-02-07,H021C,V0244,78,7.59,1,1,2.58
CH001372,2026-02-07,H006C,V0039,52,5.96,1,1,2.03
CH001373,2026-02-07,H016C,V0257,30,18.93,1,1,6.44
CH001374,2026-02-07,H023C,V0381,118,21.62,1,1,7.35
CH001375,2026-02-07,H008C,V0038,202,34.79,1,1,11.83
CH001376,2026-02-07,H003C,V0314,194,47.27,1,1,16.07
CH001377,2026-02-07,H013C,V0332,160,0.92,1,0,0.31
CH001378,2026-02-07,H026C,V0106,107,6.4,1,1,2.18
CH001379,2026-02-07,H034C,V0388,233,52.32,1,1,17.79
CH001380,2026-02-07,H023C,V0048,63,44.11,1,1,15.0
CH001381,2026-02-07,H018C,V0156,110,12.2,1,1,4.15
CH001382,2026-02-07,H024C,V0344,102,11.33,1,1,3.85
CH001383,2026-02-07,H019C,V0173,212,39.48,1,1,13.42
CH001384,2026-02-07,H021C,V0298,30,9.14,1,1,3.11
CH001385,2026-02-07,H018C,V0001,236,35.01,1,1,11.9
CH001386,2026-02-07,H032C,V0131,188,46.53,1,1,15.82
CH001387,2026-02-07,H008C,V0226,226,0.57,1,0,0.19
CH001388,2026-02-07,H035C,V0204,172,56.74,1,1,19.29
CH001389,2026-02-07,H021C,V0392,223,51.53,1,1,17.52
CH001390,2026-02-07,H003C,V0280,63,51.16,1,1,17.39
CH001391,2026-02-07,H010C,V0153,92,25.45,1,1,8.65
CH001392,2026-02-07,H024C,V0273,35,55.52,1,1,18.88
CH001393,2026-02-07,H017C,V0106,234,18.46,1,1,6.28
CH001394,2026-02-07,H030C,V0368,119,50.72,1,1,17.24
CH001395,2026-02-07,H035C,V0279,233,19.79,1,1,6.73
CH001396,2026-02-07,H012C,V0089,64,22.18,1,1,7.54
CH001397,2026-02-07,H017C,V0283,52,1.23,1,0,0.42
CH001398,2026-02-07,H013C,V0146,126,43.04,1,1,14.63
CH001399,2026-02-07,H031C,V0368,122,49.86,1,1,16.95
CH001400,2026-02-07,H032C,V0179,140,39.69,1,1,13.49
CH001401,2026-02-07,H030C,V0215,220,1.13,1,0,0.38
CH001402,2026-02-07,H018C,V0007,158,18.55,1,1,6.31
CH001403,2026-02-07,H016C,V0124,75,52.0,1,1,17.68
CH001404,2026-02-07,H003C,V0264,234,7.92,1,1,2.69
CH001405,2026-02-07,H018C,V0324,98,25.41,1,1,8.64
CH001406,2026-02-07,H021C,V0165,24,44.33,1,1,15.07
CH001407,2026-02-07,H034C,V0239,78,45.59,1,1,15.5
CH001408,2026-02-07,H014C,V0198,128,42.83,1,1,14.56
CH001409,2026-02-07,H018C,V0121,74,29.01,1,1,9.86
CH001410,2026-02-07,H006C,V0063,114,48.47,1,1,16.48
CH001411,2026-02-07,H034C,V0310,69,13.73,1,1,4.67
CH001412,2026-02-07,H016C,V0373,29,35.56,1,1,12.09
CH001413,2026-02-07,H012C,V0331,48,19.48,1,1,6.62
CH001414,2026-02-07,H028C,V0179,21,6.37,1,1,2.17
CH001415,2026-02-07,H008C,V0193,130,59.54,1,1,20.24
CH001416,2026-02-07,H034C,V0224,171,49.0,1,1,16.66
CH001417,2026-02-07,H030C,V0076,199,45.7,1,1,15.54
CH001418,2026-02-07,H018C,V0334,45,5.33,1,1,1.81
CH001419,2026-02-07,H023C,V0057,209,35.72,1,1,12.14
CH001420,2026-02-07,H017C,V0400,82,37.37,1,1,12.71
CH001421,2026-02-07,H006C,V0352,106,36.23,1,1,12.32
CH001422,2026-02-07,H011C,V0126,133,6.13,1,1,2.08
CH001423,2026-02-07,H006C,V0357,32,0.13,1,0,0.04
CH001424,2026-02-07,H033C,V0356,208,18.31,1,1,6.23
CH001425,2026-02-07,H014C,V0224,41,59.58,1,1,20.26
CH001426,2026-02-07,H018C,V0362,128,18.18,1,1,6.18
CH001427,2026-02-07,H034C,V0199,85,14.34,1,1,4.88
CH001428,2026-02-07,H021C,V0309,176,4.88,1,1,1.66
CH001429,2026-02-07,H012C,V0313,147,56.31,1,1,19.15
CH001430,2026-02-07,H020C,V0362,215,18.35,1,1,6.24
CH001431,2026-02-07,H017C,V0212,155,45.78,1,1,15.57
CH001432,2026-02-07,H008C,V0259,51,10.34,1,1,3.52
CH001433,2026-02-07,H021C,V0314,228,56.07,1,1,19.06
CH001434,2026-02-07,H014C,V0215,118,25.92,1,1,8.81
CH001435,2026-02-07,H032C,V0113,53,0.4,1,0,0.14
CH001436,2026-02-07,H030C,V0102,236,22.77,1,1,7.74
CH001437,2026-02-07,H035C,V0165,159,25.94,1,1,8.82
CH001438,2026-02-07,H028C,V0360,137,0.21,1,0,0.07
CH001439,2026-02-07,H006C,V0275,94,14.65,1,1,4.98
CH001440,2026-02-07,H020C,V0087,66,23.87,1,1,8.12
CH001441,2026-02-07,H018C,V0212,209,47.74,1,1,16.23
CH001442,2026-02-07,H019C,V0093,120,38.45,1,1,13.07
CH001443,2026-02-07,H003C,V0295,224,7.4,1,1,2.52
CH001444,2026-02-07,H008C,V0008,157,21.49,1,1,7.31
CH001445,2026-02-07,H008C,V0354,109,18.86,1,1,6.41
CH001446,2026-02-07,H011C,V0180,207,35.62,1,1,12.11
CH001447,2026-02-07,H028C,V0239,184,42.08,1,1,14.31
CH001448,2026-02-07,H020C,V0250,199,56.57,1,1,19.23
CH001449,2026-02-07,H018C,V0039,202,40.39,1,1,13.73
CH001450,2026-02-07,H031C,V0267,208,32.98,1,1,11.21
CH001451,2026-02-07,H013C,V0001,97,47.67,1,1,16.21
CH001452,2026-02-07,H017C,V0263,134,9.34,1,1,3.18
CH001453,2026-02-07,H026C,V0357,58,38.53,1,1,13.1
CH001454,2026-02-07,H019C,V0067,142,49.23,1,1,16.74
CH001455,2026-02-07,H034C,V0199,29,57.97,1,1,19.71
CH001456,2026-02-07,H023C,V0135,196,5.42,1,1,1.84
CH001457,2026-02-07,H026C,V0149,42,1.79,1,0,0.61
CH001458,2026-02-07,H024C,V0022,237,47.06,1,1,16.0
CH001459,2026-02-07,H013C,V0155,63,5.22,1,1,1.77
CH001460,2026-02-07,H018C,V0172,161,0.94,1,0,0.32
CH001461,2026-02-07,H011C,V0024,38,1.89,1,0,0.64
CH001462,2026-02-07,H013C,V0310,217,59.61,1,1,20.27
CH001463,2026-02-07,H021C,V0092,35,20.56,1,1,6.99
CH001464,2026-02-07,H016C,V0118,121,49.1,1,1,16.69
CH001465,2026-02-07,H033C,V0112,174,1.72,1,0,0.58
CH001466,2026-02-07,H013C,V0258,76,45.99,1,1,15.64
CH001467,2026-02-07,H031C,V0106,187,53.77,1,1,18.28
CH001468,2026-02-07,H020C,V0209,131,0.94,1,0,0.32
CH001469,2026-02-07,H031C,V0149,202,37.44,1,1,12.73
CH001470,2026-02-07,H035C,V0306,145,12.06,1,1,4.1
CH001471,2026-02-07,H034C,V0102,176,31.19,1,1,10.6
CH001472,2026-02-07,H014C,V0048,130,21.29,1,1,7.24
CH001473,2026-02-07,H028C,V0035,92,36.39,1,1,12.37
CH001474,2026-02-07,H033C,V0069,26,6.5,1,1,2.21
CH001475,2026-02-07,H013C,V0093,25,50.22,1,1,17.07
CH001476,2026-02-07,H019C,V0180,26,26.89,1,1,9.14
CH001477,2026-02-07,H033C,V0173,231,26.37,1,1,8.97
CH001478,2026-02-07,H008C,V0196,26,16.47,1,1,5.6
CH001479,2026-02-07,H034C,V0351,63,44.31,1,1,15.07
CH001480,2026-02-07,H035C,V0373,95,37.86,1,1,12.87
CH001481,2026-02-07,H006C,V0184,215,28.37,1,1,9.65
CH001482,2026-02-07,H014C,V0346,47,4.93,1,1,1.68
CH001483,2026-02-07,H010C,V0367,161,45.58,1,1,15.5
CH001484,2026-02-07,H023C,V0118,49,11.98,1,1,4.07
CH001485,2026-02-07,H016C,V0358,164,0.16,1,0,0.05
CH001486,2026-02-07,H019C,V0189,55,9.94,1,1,3.38
CH001487,2026-02-07,H023C,V0367,198,36.2,1,1,12.31
CH001488,2026-02-07,H021C,V0079,175,0.35,1,0,0.12
CH001489,2026-02-07,H033C,V0166,112,20.98,1,1,7.13
CH001490,2026-02-07,H011C,V0155,234,26.06,1,1,8.86
CH001491,2026-02-07,H014C,V0392,160,1.76,1,0,0.6
CH001492,2026-02-07,H020C,V0181,175,45.65,1,1,15.52
CH001493,2026-02-07,H028C,V0122,31,43.16,1,1,14.67
CH001494,2026-02-07,H034C,V0018,138,31.69,1,1,10.77
CH001495,2026-02-07,H026C,V0254,151,26.44,1,1,8.99
CH001496,2026-02-07,H028C,V0383,63,18.42,1,1,6.26
CH001497,2026-02-07,H031C,V0199,56,54.5,1,1,18.53
CH001498,2026-02-07,H024C,V0107,194,46.23,1,1,15.72
CH001499,2026-02-07,H024C,V0320,103,33.47,1,1,11.38
CH001500,2026-02-07,H019C,V0253,116,56.98,1,1,19.37
CH001501,2026-02-07,H016C,V0280,139,57.96,1,1,19.71
CH001502,2026-02-07,H017C,V0267,15,27.11,1,1,9.22
CH001503,2026-02-07,H014C,V0390,20,23.77,1,1,8.08
CH001504,2026-02-07,H017C,V0346,135,8.89,1,1,3.02
CH001505,2026-02-07,H026C,V0292,88,44.58,1,1,15.16
CH001506,2026-02-07,H018C,V0065,55,7.27,1,1,2.47
CH001507,2026-02-07,H030C,V0138,235,59.71,1,1,20.3
CH001508,2026-02-07,H013C,V0184,148,37.08,1,1,12.61
CH001509,2026-02-07,H035C,V0188,17,51.62,1,1,17.55
CH001510,2026-02-07,H016C,V0364,211,14.12,1,1,4.8
CH001511,2026-02-07,H003C,V0311,128,1.43,1,0,0.49
CH001512,2026-02-07,H014C,V0194,200,42.41,1,1,14.42
CH001513,2026-02-07,H020C,V0192,205,55.43,1,1,18.85
CH001514,2026-02-07,H021C,V0232,22,24.84,1,1,8.45
CH001515,2026-02-07,H024C,V0112,136,37.88,1,1,12.88
CH001516,2026-02-07,H003C,V0107,177,53.79,1,1,18.29
CH001517,2026-02-07,H011C,V0008,168,12.12,1,1,4.12
CH001518,2026-02-07,H024C,V0173,34,0.11,1,0,0.04
CH001519,2026-02-07,H023C,V0138,239,6.15,1,1,2.09
CH001520,2026-02-07,H008C,V0120,124,1.31,1,0,0.45
CH001521,2026-02-07,H031C,V0181,167,40.17,1,1,13.66
CH001522,2026-02-07,H019C,V0088,238,18.82,1,1,6.4
CH001523,2026-02-07,H017C,V0042,129,47.76,1,1,16.24
CH001524,2026-02-07,H008C,V0123,191,37.82,1,1,12.86
CH001525,2026-02-07,H024C,V0319,186,33.73,1,1,11.47
CH001526,2026-02-07,H013C,V0267,175,35.91,1,1,12.21
CH001527,2026-02-07,H013C,V0029,96,37.75,1,1,12.84
CH001528,2026-02-07,H031C,V0245,208,41.87,1,1,14.24
CH001529,2026-02-07,H006C,V0328,142,48.08,1,1,16.35
CH001530,2026-02-07,H006C,V0263,79,8.14,1,1,2.77
CH001531,2026-02-07,H034C,V0019,214,58.79,1,1,19.99
CH001532,2026-02-07,H030C,V0354,22,49.28,1,1,16.76
CH001533,2026-02-07,H016C,V0306,102,24.69,1,1,8.39
CH001534,2026-02-07,H006C,V0331,138,57.13,1,1,19.42
CH001535,2026-02-07,H021C,V0148,192,0.77,1,0,0.26
CH001536,2026-02-07,H020C,V0140,68,9.9,1,1,3.37
CH001537,2026-02-07,H035C,V0204,129,37.96,1,1,12.91
CH001538,2026-02-07,H011C,V0098,100,52.76,1,1,17.94
CH001539,2026-02-07,H035C,V0115,88,6.06,1,1,2.06
CH001540,2026-02-07,H035C,V0107,214,33.09,1,1,11.25
CH001541,2026-02-07,H018C,V0102,54,55.97,1,1,19.03
CH001542,2026-02-07,H026C,V0400,149,18.6,1,1,6.32
CH001543,2026-02-07,H018C,V0269,191,54.74,1,1,18.61
CH001544,2026-02-07,H033C,V0174,233,25.43,1,1,8.65
CH001545,2026-02-07,H019C,V0102,138,7.7,1,1,2.62
CH001546,2026-02-07,H018C,V0396,207,52.03,1,1,17.69
CH001547,2026-02-07,H012C,V0382,52,12.63,1,1,4.29
CH001548,2026-02-07,H013C,V0358,35,8.88,1,1,3.02
CH001549,2026-02-07,H033C,V0059,179,43.85,1,1,14.91
CH001550,2026-02-07,H021C,V0178,61,29.56,1,1,10.05
CH001551,2026-02-07,H006C,V0259,124,0.54,1,0,0.18
CH001552,2026-02-07,H033C,V0383,230,50.89,1,1,17.3
CH001553,2026-02-07,H033C,V0316,152,34.66,1,1,11.78
CH001554,2026-02-07,H003C,V0357,125,8.65,1,1,2.94
CH001555,2026-02-07,H006C,V0106,229,1.81,1,0,0.62
CH001556,2026-02-07,H023C,V0014,77,23.02,1,1,7.83
CH001557,2026-02-07,H030C,V0302,162,1.12,1,0,0.38
CH001558,2026-02-07,H008C,V0031,60,57.62,1,1,19.59
CH001559,2026-02-07,H006C,V0302,190,24.92,1,1,8.47
CH001560,2026-02-08,H014C,V0338,194,41.84,1,1,14.23
CH001561,2026-02-08,H017C,V0244,172,1.68,1,0,0.57
CH001562,2026-02-08,H033C,V0142,57,6.46,1,1,2.2
CH001563,2026-02-08,H021C,V0036,176,17.19,1,1,5.84
CH001564,2026-02-08,H008C,V0250,200,1.05,1,0,0.36
CH001565,2026-02-08,H034C,V0316,175,7.85,1,1,2.67
CH001566,2026-02-08,H031C,V0203,104,54.23,1,1,18.44
CH001567,2026-02-08,H030C,V0246,178,51.12,1,1,17.38
CH001568,2026-02-08,H035C,V0161,144,1.16,1,0,0.39
CH001569,2026-02-08,H018C,V0038,27,44.74,1,1,15.21
CH001570,2026-02-08,H008C,V0229,35,0.72,1,0,0.24
CH001571,2026-02-08,H010C,V0279,125,46.87,1,1,15.94
CH001572,2026-02-08,H018C,V0203,35,18.81,1,1,6.4
CH001573,2026-02-08,H013C,V0310,199,43.05,1,1,14.64
CH001574,2026-02-08,H023C,V0328,157,34.75,1,1,11.82
CH001575,2026-02-08,H016C,V0161,166,1.05,1,0,0.36
CH001576,2026-02-08,H021C,V0036,108,8.69,1,1,2.95
CH001577,2026-02-08,H017C,V0298,153,26.74,1,1,9.09
CH001578,2026-02-08,H017C,V0193,37,42.99,1,1,14.62
CH001579,2026-02-08,H023C,V0174,230,10.09,1,1,3.43
CH001580,2026-02-08,H008C,V0209,191,22.88,1,1,7.78
CH001581,2026-02-08,H032C,V0316,84,8.67,1,1,2.95
CH001582,2026-02-08,H032C,V0165,204,14.95,1,1,5.08
CH001583,2026-02-08,H026C,V0198,116,49.06,1,1,16.68
CH001584,2026-02-08,H033C,V0001,225,0.24,1,0,0.08
CH001585,2026-02-08,H016C,V0295,88,28.16,1,1,9.57
CH001586,2026-02-08,H023C,V0299,228,19.89,1,1,6.76
CH001587,2026-02-08,H030C,V0166,148,11.26,1,1,3.83
CH001588,2026-02-08,H020C,V0275,206,1.22,1,0,0.41
CH001589,2026-02-08,H032C,V0356,35,47.49,1,1,16.15
CH001590,2026-02-08,H020C,V0229,202,29.79,1,1,10.13
CH001591,2026-02-08,H011C,V0291,34,23.28,1,1,7.92
CH001592,2026-02-08,H031C,V0007,23,54.45,1,1,18.51
CH001593,2026-02-08,H035C,V0148,136,36.43,1,1,12.39
CH001594,2026-02-08,H034C,V0063,119,41.99,1,1,14.28
CH001595,2026-02-08,H019C,V0163,162,40.85,1,1,13.89
CH001596,2026-02-08,H018C,V0250,49,48.45,1,1,16.47
CH001597,2026-02-08,H030C,V0148,155,59.35,1,1,20.18
CH001598,2026-02-08,H003C,V0219,222,10.04,1,1,3.41
CH001599,2026-02-08,H032C,V0256,92,51.98,1,1,17.67
CH001600,2026-02-08,H008C,V0110,237,11.87,1,1,4.04
CH001601,2026-02-08,H034C,V0076,78,20.91,1,1,7.11
CH001602,2026-02-08,H034C,V0096,62,23.52,1,1,8.0
CH001603,2026-02-08,H034C,V0096,149,48.92,1,1,16.63
CH001604,2026-02-08,H003C,V0298,58,26.85,1,1,9.13
CH001605,2026-02-08,H012C,V0239,185,1.41,1,0,0.48
CH001606,2026-02-08,H034C,V0083,200,50.38,1,1,17.13
CH001607,2026-02-08,H024C,V0174,22,39.17,1,1,13.32
CH001608,2026-02-08,H017C,V0355,160,59.37,1,1,20.19
CH001609,2026-02-08,H003C,V0122,35,13.69,1,1,4.65
CH001610,2026-02-08,H016C,V0346,91,44.38,1,1,15.09
CH001611,2026-02-08,H024C,V0279,108,33.42,1,1,11.36
CH001612,2026-02-08,H014C,V0257,223,46.77,1,1,15.9
CH001613,2026-02-08,H028C,V0174,221,15.98,1,1,5.43
CH001614,2026-02-08,H012C,V0383,43,20.49,1,1,6.97
CH001615,2026-02-08,H011C,V0031,188,7.98,1,1,2.71
CH001616,2026-02-08,H016C,V0028,94,0.12,1,0,0.04
CH001617,2026-02-08,H019C,V0031,36,32.9,1,1,11.19
CH001618,2026-02-08,H013C,V0364,218,1.15,1,0,0.39
CH001619,2026-02-08,H008C,V0222,178,25.52,1,1,8.68
CH001620,2026-02-08,H020C,V0149,206,25.68,1,1,8.73
CH001621,2026-02-08,H006C,V0120,82,51.29,1,1,17.44
CH001622,2026-02-08,H024C,V0120,138,28.1,1,1,9.55
CH001623,2026-02-08,H023C,V0360,183,41.66,1,1,14.16
CH001624,2026-02-08,H014C,V0091,19,54.52,1,1,18.54
CH001625,2026-02-08,H028C,V0246,85,18.77,1,1,6.38
CH001626,2026-02-08,H008C,V0104,160,55.04,1,1,18.71
CH001627,2026-02-08,H023C,V0299,124,27.42,1,1,9.32
CH001628,2026-02-08,H035C,V0203,94,10.04,1,1,3.41
CH001629,2026-02-08,H018C,V0076,71,4.82,1,1,1.64
CH001630,2026-02-08,H016C,V0187,175,52.91,1,1,17.99
CH001631,2026-02-08,H017C,V0358,199,14.96,1,1,5.09
CH001632,2026-02-08,H017C,V0342,239,39.11,1,1,13.3
CH001633,2026-02-08,H011C,V0001,139,54.36,1,1,18.48
CH001634,2026-02-08,H013C,V0125,107,31.93,1,1,10.86
CH001635,2026-02-08,H031C,V0107,214,1.52,1,0,0.52
CH001636,2026-02-08,H017C,V0048,69,10.41,1,1,3.54
CH001637,2026-02-08,H003C,V0388,79,48.33,1,1,16.43
CH001638,2026-02-08,H035C,V0362,78,58.75,1,1,19.98
CH001639,2026-02-08,H033C,V0076,182,20.27,1,1,6.89
CH001640,2026-02-08,H035C,V0094,226,12.31,1,1,4.19
CH001641,2026-02-08,H026C,V0197,24,47.46,1,1,16.14
CH001642,2026-02-08,H032C,V0094,151,0.35,1,0,0.12
CH001643,2026-02-08,H019C,V0039,92,10.95,1,1,3.72
CH001644,2026-02-08,H028C,V0383,44,26.49,1,1,9.01
CH001645,2026-02-08,H035C,V0279,41,32.59,1,1,11.08
CH001646,2026-02-08,H034C,V0313,111,32.67,1,1,11.11
CH001647,2026-02-08,H021C,V0166,228,39.26,1,1,13.35
CH001648,2026-02-08,H017C,V0385,238,21.22,1,1,7.21
CH001649,2026-02-08,H024C,V0196,131,30.45,1,1,10.35
CH001650,2026-02-08,H017C,V0046,143,56.19,1,1,19.1
CH001651,2026-02-08,H013C,V0045,15,9.45,1,1,3.21
CH001652,2026-02-08,H013C,V0384,160,15.2,1,1,5.17
CH001653,2026-02-08,H019C,V0036,51,12.37,1,1,4.21
CH001654,2026-02-08,H026C,V0276,112,1.43,1,0,0.49
CH001655,2026-02-08,H013C,V0003,141,51.36,1,1,17.46
CH001656,2026-02-08,H011C,V0138,187,5.12,1,1,1.74
CH001657,2026-02-08,H026C,V0148,148,21.68,1,1,7.37
CH001658,2026-02-08,H013C,V0108,227,39.23,1,1,13.34
CH001659,2026-02-08,H021C,V0320,35,33.93,1,1,11.54
CH001660,2026-02-08,H018C,V0222,233,57.91,1,1,19.69
CH001661,2026-02-08,H008C,V0135,178,0.12,1,0,0.04
CH001662,2026-02-08,H013C,V0394,154,34.43,1,1,11.71
CH001663,2026-02-08,H031C,V0389,175,22.9,1,1,7.79
CH001664,2026-02-08,H026C,V0322,215,31.57,1,1,10.73
CH001665,2026-02-08,H028C,V0143,145,56.08,1,1,19.07
CH001666,2026-02-08,H032C,V0076,188,0.27,1,0,0.09
CH001667,2026-02-08,H034C,V0056,134,16.38,1,1,5.57
CH001668,2026-02-08,H024C,V0229,122,25.44,1,1,8.65
CH001669,2026-02-08,H031C,V0125,175,51.13,1,1,17.38
CH001670,2026-02-08,H018C,V0364,202,25.34,1,1,8.62
CH001671,2026-02-08,H031C,V0335,116,9.47,1,1,3.22
CH001672,2026-02-08,H031C,V0028,24,46.78,1,1,15.91
CH001673,2026-02-08,H030C,V0216,178,57.65,1,1,19.6
CH001674,2026-02-08,H017C,V0290,29,1.26,1,0,0.43
CH001675,2026-02-08,H033C,V0331,131,52.64,1,1,17.9
CH001676,2026-02-08,H008C,V0383,50,47.04,1,1,15.99
CH001677,2026-02-08,H012C,V0230,208,19.04,1,1,6.47
CH001678,2026-02-08,H020C,V0126,229,0.93,1,0,0.32
CH001679,2026-02-08,H019C,V0335,146,7.38,1,1,2.51
CH001680,2026-02-08,H026C,V0346,156,52.19,1,1,17.74
CH001681,2026-02-08,H010C,V0149,180,52.02,1,1,17.69
CH001682,2026-02-08,H023C,V0134,27,12.7,1,1,4.32
CH001683,2026-02-08,H031C,V0081,34,23.98,1,1,8.15
CH001684,2026-02-08,H013C,V0224,123,39.95,1,1,13.58
CH001685,2026-02-08,H013C,V0392,27,46.84,1,1,15.93
CH001686,2026-02-08,H010C,V0245,20,46.68,1,1,15.87
CH001687,2026-02-08,H014C,V0121,157,1.61,1,0,0.55
CH001688,2026-02-08,H028C,V0316,53,26.26,1,1,8.93
CH001689,2026-02-08,H030C,V0045,215,9.38,1,1,3.19
CH001690,2026-02-08,H028C,V0369,141,0.68,1,0,0.23
CH001691,2026-02-08,H034C,V0316,163,46.89,1,1,15.94
CH001692,2026-02-08,H006C,V0299,201,21.08,1,1,7.17
CH001693,2026-02-08,H006C,V0087,105,15.26,1,1,5.19
CH001694,2026-02-08,H028C,V0030,193,0.28,1,0,0.1
CH001695,2026-02-08,H016C,V0358,65,12.43,1,1,4.23
CH001696,2026-02-08,H020C,V0084,130,1.22,1,0,0.41
CH001697,2026-02-08,H016C,V0058,104,45.35,1,1,15.42
CH001698,2026-02-08,H034C,V0252,86,46.66,1,1,15.86
CH001699,2026-02-08,H012C,V0121,235,7.66,1,1,2.6
CH001700,2026-02-08,H012C,V0048,158,27.56,1,1,9.37
CH001701,2026-02-08,H034C,V0252,125,0.9,1,0,0.31
CH001702,2026-02-08,H019C,V0239,137,39.75,1,1,13.52
CH001703,2026-02-08,H023C,V0309,199,23.4,1,1,7.96
CH001704,2026-02-08,H014C,V0316,162,50.51,1,1,17.17
CH001705,2026-02-08,H006C,V0351,62,54.92,1,1,18.67
CH001706,2026-02-08,H030C,V0302,215,9.81,1,1,3.34
CH001707,2026-02-08,H010C,V0079,24,42.7,1,1,14.52
CH001708,2026-02-08,H008C,V0212,53,52.14,1,1,17.73
CH001709,2026-02-08,H018C,V0070,47,39.18,1,1,13.32
CH001710,2026-02-08,H024C,V0379,180,9.09,1,1,3.09
CH001711,2026-02-08,H013C,V0116,33,59.15,1,1,20.11
CH001712,2026-02-08,H008C,V0042,80,38.39,1,1,13.05
CH001713,2026-02-08,H017C,V0297,208,6.24,1,1,2.12
CH001714,2026-02-08,H020C,V0042,56,1.89,1,0,0.64
CH001715,2026-02-08,H013C,V0103,40,43.42,1,1,14.76
CH001716,2026-02-08,H008C,V0127,81,27.19,1,1,9.24
CH001717,2026-02-08,H032C,V0140,67,35.3,1,1,12.0
CH001718,2026-02-08,H019C,V0087,180,0.81,1,0,0.28
CH001719,2026-02-08,H006C,V0394,209,41.86,1,1,14.23
CH001720,2026-02-08,H008C,V0124,60,44.94,1,1,15.28
CH001721,2026-02-08,H014C,V0017,53,40.62,1,1,13.81
CH001722,2026-02-08,H013C,V0029,203,37.84,1,1,12.87
